country,date,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Estonia,16/01/2021,36691,320,26225,10146,2765.919434,0.872148483,17959,0,0,1282,1109,1.35,0,0,836,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,17/01/2021,37079,325,26443,10311,2795.16848,0.876506918,18179,0,0,220,1061,1.37,0,0,800,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,18/01/2021,37344,333,26669,10342,2815.145277,0.891709512,18275,0,0,96,1043,1.38,0,0,786,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,19/01/2021,37941,344,27416,10181,2860.149607,0.906670884,19315,0,0,1040,1060,1.46,0,0,799,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,20/01/2021,38544,349,28107,10088,2905.606243,0.905458697,20478,0,0,1163,1000,1.54,0,0,754,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,21/01/2021,39212,354,28743,10115,2955.962848,0.902784862,21985,0,0,1507,1015,1.66,0,0,765,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,22/01/2021,39701,358,29167,10176,2992.825692,0.90174051,24196,0,0,2211,1074,1.82,0,0,810,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,23/01/2021,40184,368,29747,10069,3029.236231,0.915787378,25704,0,0,1508,1106,1.94,0,0,834,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,24/01/2021,40716,376,30010,10330,3069.340592,0.923469889,25964,0,0,260,1112,1.96,0,0,838,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,25/01/2021,40975,383,30120,10472,3088.865084,0.93471629,26126,0,0,162,1122,1.97,0,0,846,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,26/01/2021,41330,392,31039,9899,3115.626454,0.948463586,27180,0,0,1054,1124,2.05,0,0,847,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,27/01/2021,41966,398,31695,9873,3163.570766,0.948386789,29594,0,0,2414,1302,2.23,0,0,982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,28/01/2021,42656,406,32398,9852,3215.585821,0.95180045,31629,25415,6214,2035,1378,2.38,1.92,0.47,1039,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,29/01/2021,43343,409,32968,9966,3267.374725,0.943635651,34019,26412,7607,2390,1403,2.56,1.99,0.57,1058,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,30/01/2021,43747,411,33056,10280,3297.829917,0.939492994,37230,27633,9597,3211,1647,2.81,2.08,0.72,1242,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,31/01/2021,44208,419,33738,10051,3332.582005,0.947792255,38055,27900,10155,825,1727,2.87,2.1,0.77,1302,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,01/02/2021,44575,422,33948,10205,3360.247984,0.946719013,38594,28186,10408,539,1781,2.91,2.12,0.78,1343,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,02/02/2021,44978,424,34927,9627,3390.627792,0.94268309,40217,28907,11310,1623,1862,3.03,2.18,0.85,1404,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,03/02/2021,45663,433,35677,9553,3442.265927,0.948251319,43000,30158,12842,2783,1915,3.24,2.27,0.97,1444,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,04/02/2021,46334,443,36329,9562,3492.848684,0.956101351,46194,31864,14330,3194,2081,3.48,2.4,1.08,1569,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,05/02/2021,46925,447,36881,9597,3537.40071,0.95258391,49798,33927,15871,3604,2254,3.75,2.56,1.2,1699,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,06/02/2021,47512,456,37648,9408,3581.651199,0.959757535,52868,35492,17376,3070,2234,3.99,2.68,1.31,1684,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,07/02/2021,47928,461,37785,9682,3613.011001,0.961859456,53424,35905,17519,556,2196,4.03,2.71,1.32,1655,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,08/02/2021,48267,466,37908,9893,3638.566224,0.965462946,53481,35917,17564,57,2127,4.03,2.71,1.32,1603,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,09/02/2021,48809,474,38730,9605,3679.424427,0.971132373,0,0,0,0,2236,0,0,0,1686,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,10/02/2021,49605,477,39386,9742,3739.430201,0.961596613,58261,39147,19114,0,2180,4.39,2.95,1.44,1643,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,11/02/2021,50280,480,39928,9872,3790.314495,0.954653938,61757,41731,20026,3496,2223,4.66,3.15,1.51,1676,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,12/02/2021,50993,486,40476,10031,3844.063386,0.95307199,65798,44486,21312,4041,2286,4.96,3.35,1.61,1723,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,13/02/2021,51749,491,41199,10059,3901.053795,0.948810605,68146,46020,22126,2348,2183,5.14,3.47,1.67,1646,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,14/02/2021,52416,495,41327,10594,3951.335015,0.944368132,68436,46152,22284,290,2145,5.16,3.48,1.68,1617,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,15/02/2021,52827,501,41461,10865,3982.317896,0.94837867,68497,46154,22343,61,2145,5.16,3.48,1.68,1617,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,16/02/2021,53444,508,42403,10533,4028.82991,0.950527655,69313,46740,22573,816,1920,5.23,3.52,1.7,1447,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,17/02/2021,54300,510,43054,10736,4093.358733,0.939226519,71722,48573,23149,2409,1923,5.41,3.66,1.75,1450,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,18/02/2021,55295,514,43663,11118,4168.365951,0.929559635,76075,52263,23812,4353,2045,5.73,3.94,1.8,1542,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,19/02/2021,56246,518,44248,11480,4240.056267,0.920954379,82370,57543,24827,6295,2367,6.21,4.34,1.87,1784,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,20/02/2021,57033,528,45080,11425,4299.383584,0.925779812,87147,61316,25831,4777,2714,6.57,4.62,1.95,2046,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,21/02/2021,57616,535,45233,11848,4343.332537,0.928561511,87957,61904,26053,810,2789,6.63,4.67,1.96,2102,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,22/02/2021,58445,540,45352,12553,4405.825988,0.92394559,88790,62415,26375,833,2899,6.69,4.71,1.99,2185,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,23/02/2021,59407,553,46335,12519,4478.345529,0.930866733,91785,64508,27277,2995,3210,6.92,4.86,2.06,2420,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,24/02/2021,60475,557,47139,12779,4558.855789,0.921041753,96515,68297,28218,4730,3542,7.28,5.15,2.13,2670,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,25/02/2021,61627,567,47460,13600,4645.698317,0.920051276,96980,68629,28351,465,2986,7.31,5.17,2.14,2251,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,26/02/2021,62830,575,48491,13764,4736.385436,0.915167913,0,0,0,0,3091,0,0,0,2330,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,27/02/2021,64399,584,49709,14106,4854.66315,0.90684638,111039,77536,33503,0,3413,8.37,5.84,2.53,2573,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,28/02/2021,65600,589,49908,15103,4945.1995,0.897865854,0,0,0,0,3424,0,0,0,2581,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,01/03/2021,66628,598,50103,15927,5022.694395,0.897520562,112809,78759,34050,0,3431,8.5,5.94,2.57,2586,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,02/03/2021,67739,605,50351,16783,5106.446173,0.893133941,116276,81209,35067,3467,3499,8.77,6.12,2.64,2638,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,03/03/2021,69193,615,50640,17938,5216.054711,0.888818233,0,0,0,0,3578,0,0,0,2697,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,04/03/2021,70610,623,53360,16627,5322.874035,0.882311287,126848,87086,39762,0,4267,9.56,6.56,3,3217,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,05/03/2021,72144,637,54126,17381,5438.513304,0.88295631,134504,92270,42234,7656,4356,10.14,6.96,3.18,3284,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,06/03/2021,73684,644,55161,17879,5554.604878,0.874002497,0,0,0,0,4130,0,0,0,3113,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,07/03/2021,75003,653,55396,18954,5654.036557,0.870631841,145394,101452,43942,0,4781,10.96,7.65,3.31,3604,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,08/03/2021,76183,667,55641,19875,5742.98984,0.875523411,0,0,0,0,4990,0,0,0,3762,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Estonia,09/03/2021,77491,669,57206,19616,5841.592294,0.863326064,150080,105845,44235,0,4829,11.31,7.98,3.33,3640,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,31/12/2020,36107,561,29000,6546,651.6664447,1.553715346,1767,0,0,0,0,0.03,0,0,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,01/01/2021,36403,561,29000,6842,657.0087126,1.541081779,0,0,0,0,459,0,0,0,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,02/01/2021,36604,561,29000,7043,660.6364013,1.532619386,0,0,0,0,459,0,0,0,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,03/01/2021,36772,561,29000,7211,663.6684993,1.525617318,0,0,0,0,459,0,0,0,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,04/01/2021,36919,565,29000,7354,666.321585,1.530377312,3604,0,0,0,459,0.07,0,0,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,05/01/2021,37218,576,31000,5642,671.7179976,1.54763824,5445,0,0,1841,736,0.1,0,0,133,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,06/01/2021,37549,576,31000,5973,677.6919526,1.533995579,0,0,0,0,839,0,0,0,151,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,07/01/2021,37772,584,31000,6188,681.7167017,1.546118818,8155,0,0,0,913,0.15,0,0,165,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,08/01/2021,38068,586,31000,6482,687.0589696,1.539350636,11135,0,0,2980,1273,0.2,0,0,230,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,09/01/2021,38392,586,31000,6806,692.9065872,1.526359658,0,0,0,0,1353,0,0,0,244,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,10/01/2021,38590,586,31000,7004,696.4801313,1.518528116,0,0,0,0,1433,0,0,0,259,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,11/01/2021,38790,597,31000,7193,700.0897718,1.539056458,14196,0,0,0,1513,0.26,0,0,273,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,12/01/2021,39011,602,31000,7409,704.0784245,1.543154495,17617,0,0,3421,1739,0.32,0,0,314,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,13/01/2021,39335,602,31000,7733,709.9260421,1.530443625,23126,0,0,5509,2332,0.42,0,0,421,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,14/01/2021,39593,616,31000,7977,714.5824783,1.555830576,33033,0,0,9907,3554,0.6,0,0,641,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,15/01/2021,39911,618,31000,8293,720.3218067,1.548445291,43143,0,0,10110,4573,0.78,0,0,825,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,16/01/2021,40101,618,31000,8483,723.7509651,1.541108701,0,0,0,0,4971,0,0,0,897,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,17/01/2021,40337,618,31000,8719,728.0103409,1.532092124,0,0,0,0,5369,0,0,0,969,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,18/01/2021,40505,618,31000,8887,731.0424389,1.525737563,54568,0,0,0,5767,0.98,0,0,1041,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,19/01/2021,40722,621,31000,9101,734.9588988,1.524974215,55824,0,0,1256,5458,1.01,0,0,985,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,20/01/2021,41166,632,31000,9534,742.9723007,1.535247534,62061,0,0,6237,5562,1.12,0,0,1004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,21/01/2021,41565,632,31000,9933,750.1735335,1.520510045,78300,0,0,16239,6467,1.41,0,0,1167,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,22/01/2021,41915,644,31000,10271,756.4904043,1.536442801,91260,0,0,12960,6874,1.65,0,0,1241,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,23/01/2021,42334,644,31000,10690,764.0526011,1.521235886,0,0,0,0,7253,0,0,0,1309,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,24/01/2021,42580,644,31000,10936,768.4924589,1.512447158,0,0,0,0,7633,0,0,0,1378,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,25/01/2021,42772,655,31000,11117,771.9577138,1.531375666,110651,106098,4553,0,8012,2,1.91,0.08,1446,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,26/01/2021,43120,655,31000,11465,778.2384882,1.519016698,117007,110047,6960,6356,8740,2.11,1.99,0.13,1577,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,27/01/2021,43616,660,31000,11956,787.1903966,1.513206163,126910,117555,9355,9903,9264,2.29,2.12,0.17,1672,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,28/01/2021,44039,664,31000,12375,794.8247862,1.50775449,138323,127783,10540,11413,8575,2.5,2.31,0.19,1548,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,29/01/2021,44402,671,31000,12731,801.3762837,1.511193189,151790,137551,14239,13467,8647,2.74,2.48,0.26,1561,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,30/01/2021,44871,671,31000,13200,809.8408907,1.495397918,162277,144520,17757,10487,9222,2.93,2.61,0.32,1664,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,31/01/2021,45238,671,31000,13567,816.4645809,1.483266281,0,0,0,0,8404,0,0,0,1517,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,01/02/2021,45482,677,31000,13805,820.8683423,1.488500945,163760,145557,18203,0,7587,2.96,2.63,0.33,1369,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,02/02/2021,45784,684,31000,14100,826.3188995,1.493971693,163973,145770,18203,213,6709,2.96,2.63,0.33,1211,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,03/02/2021,46049,685,31000,14364,831.1016731,1.487545875,173372,149951,23421,9399,6637,3.13,2.71,0.42,1198,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,04/02/2021,46493,688,31000,14805,839.115075,1.479792657,193917,159624,34293,20545,7942,3.5,2.88,0.62,1433,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,05/02/2021,46894,688,31000,15206,846.3524041,1.467138653,207303,164636,42667,13386,7930,3.74,2.97,0.77,1431,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,06/02/2021,47262,688,31000,15574,852.9941426,1.455714951,217844,169194,48650,10541,7938,3.93,3.05,0.88,1433,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,07/02/2021,47616,688,31000,15928,859.3832063,1.444892473,220116,170335,49781,2272,8157,3.97,3.07,0.9,1472,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,08/02/2021,47969,688,31000,16281,865.7542217,1.434259626,220636,170641,49995,520,8125,3.98,3.08,0.9,1466,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,09/02/2021,48407,703,31000,16704,873.6593344,1.4522693,227427,173558,53869,6791,9065,4.1,3.13,0.97,1636,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,10/02/2021,48807,703,31000,17104,880.8786154,1.44036716,233775,178005,55770,6348,8629,4.22,3.21,1.01,1557,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,11/02/2021,49165,708,40000,8457,887.3398718,1.440048815,247536,187384,60152,13761,7660,4.47,3.38,1.09,1382,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,12/02/2021,49572,710,40000,8862,894.6854902,1.432260147,261342,197540,63802,13806,7720,4.72,3.57,1.15,1393,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,13/02/2021,50007,710,40000,9297,902.5364583,1.419801228,273115,206283,66832,11773,7896,4.93,3.72,1.21,1425,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,14/02/2021,50319,710,40000,9609,908.1674974,1.410997834,276469,209510,66959,3354,8050,4.99,3.78,1.21,1453,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,15/02/2021,50662,716,40000,9946,914.3580309,1.413288066,277186,210194,66992,717,8079,5,3.79,1.21,1458,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,16/02/2021,51047,720,40000,10327,921.3065888,1.410464866,283926,216463,67463,6740,8071,5.12,3.91,1.22,1457,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,17/02/2021,51595,723,40000,10872,931.1970037,1.401298575,298189,229558,68631,14263,9202,5.38,4.14,1.24,1661,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,18/02/2021,52209,725,40000,11484,942.2786,1.388649467,314100,243973,70127,15911,9509,5.67,4.4,1.27,1716,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,19/02/2021,52653,725,40000,11928,950.2920019,1.376939586,333631,262145,71486,19531,10327,6.02,4.73,1.29,1864,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,20/02/2021,53285,726,40000,12559,961.6984658,1.362484752,349139,276280,72859,15508,10861,6.3,4.99,1.31,1960,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,21/02/2021,53742,726,40000,13016,969.9464943,1.350898738,363938,287998,75940,14799,12496,6.57,5.2,1.37,2255,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,22/02/2021,54132,733,40000,13399,976.9852932,1.354097392,0,0,0,0,13036,0,0,0,2353,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,23/02/2021,54532,734,40000,13798,984.2045742,1.34599868,0,0,0,0,12716,0,0,0,2295,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,24/02/2021,55122,737,40000,14385,994.8530136,1.337034215,377441,302342,75099,0,11322,6.81,5.46,1.36,2043,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,25/02/2021,55687,740,40000,14947,1005.050248,1.328855927,396861,319559,77302,19420,11823,7.16,5.77,1.4,2134,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,26/02/2021,56407,742,40000,15665,1018.044954,1.315439573,426806,347082,79724,29945,13311,7.7,6.26,1.44,2402,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,27/02/2021,57052,742,46000,10310,1029.686044,1.300567903,442671,361744,80927,15865,13362,7.99,6.53,1.46,2412,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,28/02/2021,57672,742,46000,10930,1040.87593,1.286586212,451999,370874,81125,9328,12580,8.16,6.69,1.46,2270,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,01/03/2021,58064,750,46000,11314,1047.950825,1.291678148,466538,384476,82062,14539,14014,8.42,6.94,1.48,2529,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,02/03/2021,58645,755,46000,11890,1058.436831,1.287407281,0,0,0,0,14877,0,0,0,2685,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,03/03/2021,59442,759,46000,12683,1072.821248,1.276874937,487619,404436,83183,0,15740,8.8,7.3,1.5,2841,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,04/03/2021,60200,764,46000,13436,1086.501786,1.26910299,509187,425545,83642,21568,16047,9.19,7.68,1.51,2896,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,05/03/2021,60904,767,46000,14137,1099.20772,1.259358991,532902,448680,84222,23715,15157,9.62,8.1,1.52,2736,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,06/03/2021,61552,767,46000,14785,1110.902955,1.246100858,565456,480647,84809,32554,17541,10.21,8.67,1.53,3166,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,07/03/2021,62063,767,46000,15296,1120.125587,1.235841,0,0,0,0,16275,0,0,0,2937,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,08/03/2021,62522,774,46000,15748,1128.409712,1.237964237,566387,481577,84810,0,14264,10.22,8.69,1.53,2574,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,09/03/2021,63110,776,46000,16334,1139.022055,1.229599113,575749,490735,85014,9362,14096,10.39,8.86,1.53,2544,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,27/12/2020,2616510,62867,195861,2357782,2325.970752,0.848932903,13,13,0,0,0,0,0,0,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,28/12/2020,2619616,63235,196642,2359739,2331.289793,0.852146164,52,52,0,39,39,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,29/12/2020,2631110,64204,197726,2369180,2342.038506,0.853664087,138,138,0,86,62,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,30/12/2020,2657624,64508,198966,2394150,2351.403929,0.852353321,237,237,0,99,75,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,31/12/2020,2677666,64759,200142,2412765,2374.634114,0.845248292,316,316,0,79,76,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,01/01/2021,2697014,64892,200822,2431300,2382.103372,0.844617753,325,325,0,9,62,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,02/01/2021,2700480,65048,201095,2434337,2385.827926,0.844477213,367,367,0,42,59,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,03/01/2021,2712975,65164,201308,2446503,2190.841972,0.773508757,441,441,0,74,61,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,04/01/2021,2717059,65549,201959,2449551,2193.194752,0.777615992,1800,1800,0,1359,250,0,0,0,4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,05/01/2021,2737884,66417,203425,2467807,2209.31199,0.77608221,6744,6744,0,4944,944,0.01,0.01,0,14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,06/01/2021,2763116,66699,204679,2491738,2237.199008,0.768145981,17064,17064,0,10320,2404,0.03,0.03,0,35,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,07/01/2021,2784883,66975,204680,2491801,2243.351859,0.767867816,43282,43282,0,26218,6138,0.06,0.06,0,90,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,08/01/2021,2804743,67566,207211,2529966,2255.377018,0.767137042,76022,76022,0,32740,10814,0.11,0.11,0,159,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,09/01/2021,2824920,67734,208090,2549096,2268.347561,0.763700203,86315,86315,0,10293,12278,0.13,0.13,0,181,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,10/01/2021,2840864,67885,208354,2564625,2274.354592,0.762552196,91629,91629,0,5314,13027,0.14,0.14,0,192,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,11/01/2021,2844680,68197,208997,2567351,2279.476639,0.763116848,125412,125412,0,33783,17659,0.18,0.18,0,260,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,12/01/2021,2864360,68939,210315,2585106,2292.027701,0.761069529,179119,179119,0,53707,24625,0.26,0.26,0,363,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,13/01/2021,2888292,69168,211598,2607526,2301.584256,0.759315169,235786,235786,0,56667,31246,0.35,0.35,0,461,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,14/01/2021,2909723,69452,212728,2627543,2356.398493,0.747341092,306206,306206,0,70420,37561,0.45,0.45,0,554,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,15/01/2021,2931040,70088,213997,2646955,2376.071196,0.74540961,364846,364846,0,58640,41261,0.54,0.54,0,608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,16/01/2021,2952449,70281,213997,2646958,2383.4416,0.747193005,382326,382326,0,17480,42287,0.56,0.56,0,623,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,17/01/2021,2969091,70422,215269,2683400,2393.825874,0.745544824,391910,391910,0,9584,42897,0.58,0.58,0,632,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,18/01/2021,2972889,70826,216129,2685934,2396.142141,0.746704344,468073,468073,0,76163,48952,0.69,0.69,0,722,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,19/01/2021,2996784,71482,217745,2707270,2411.808634,0.743683609,585735,585735,0,117662,58088,0.86,0.86,0,856,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,20/01/2021,3023661,71792,219354,2732254,2479.215624,0.729956813,708973,708973,0,123238,67598,1.05,1.05,0,997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,21/01/2021,3046371,72139,220650,2753582,2491.435442,0.728372512,850380,850380,0,141407,77739,1.25,1.25,0,1146,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
France,22/01/2021,3069695,72788,221937,2774970,2504.075158,0.726498867,959716,959716,0,109336,84981,1.41,1.41,0,1253,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
