country,date,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Cyprus,2021-04-19,57081,294,39061.0,17726.0,4727.749198,0.51505755,107365.0,58812.0,48553.0,0.0,441.0,28.09,15.39,12.7,1154.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Cyprus,2021-04-20,58022,295,39061.0,18666.0,4805.687777,0.508427838,219654.0,161389.0,58265.0,4979.0,3635.0,25.08,18.43,6.65,4150.0,Pfizer/BioNTech
Cyprus,2021-04-20,58022,295,39061.0,18666.0,4805.687777,0.508427838,0.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,1222.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Cyprus,2021-04-21,58865,295,39061.0,19509.0,4875.509479,0.501146692,224352.0,165558.0,58794.0,4698.0,3914.0,25.61,18.9,6.71,4469.0,Pfizer/BioNTech
Cyprus,2021-04-21,58865,295,39061.0,19509.0,4875.509479,0.501146692,0.0,0.0,0.0,0.0,493.0,0.0,0.0,0.0,1290.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Cyprus,2021-04-22,59792,296,39061.0,20435.0,4952.288504,0.495049505,0.0,0.0,0.0,0.0,4373.0,0.0,0.0,0.0,4993.0,Pfizer/BioNTech
Cyprus,2021-04-22,59792,296,39061.0,20435.0,4952.288504,0.495049505,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,1308.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Cyprus,2021-04-23,60681,297,39061.0,21323.0,5025.920168,0.489444802,236265.0,176082.0,60183.0,0.0,4832.0,26.97,20.1,6.87,5517.0,Pfizer/BioNTech
Cyprus,2021-04-23,60681,297,39061.0,21323.0,5025.920168,0.489444802,109490.0,60642.0,48848.0,0.0,508.0,28.65,15.87,12.78,1329.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
Czechia,2020-12-27,670599,11044,565841.0,93714.0,6262.023785,1.646885844,1251.0,1251.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2020-12-28,674340,11152,566048.0,97140.0,6296.957078,1.653765163,3546.0,3546.0,0.0,2295.0,2295.0,0.03,0.03,0.0,214.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2020-12-29,685202,11302,576499.0,97401.0,6398.385953,1.649440603,6990.0,6990.0,0.0,3444.0,2870.0,0.07,0.07,0.0,268.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2020-12-30,701622,11429,584483.0,105710.0,6551.715186,1.628939799,10464.0,10464.0,0.0,3474.0,3071.0,0.1,0.1,0.0,287.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2020-12-31,718661,11580,592581.0,114500.0,6710.824614,1.611329959,11770.0,11770.0,0.0,1306.0,2630.0,0.11,0.11,0.0,246.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-01,732022,11711,600073.0,120238.0,6835.589041,1.599815306,12030.0,12030.0,0.0,260.0,2156.0,0.11,0.11,0.0,201.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-02,735469,11827,608128.0,115514.0,6867.776975,1.608089532,13296.0,13296.0,0.0,1266.0,2008.0,0.12,0.12,0.0,188.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-03,740481,11960,612214.0,116307.0,6914.578809,1.615166358,14210.0,14210.0,0.0,914.0,1851.0,0.13,0.13,0.0,173.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-04,746714,12070,615083.0,119561.0,6972.782287,1.616415388,17776.0,17776.0,0.0,3566.0,2033.0,0.17,0.17,0.0,190.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-05,759635,12257,625890.0,121488.0,7093.438013,1.613538081,22269.0,22269.0,0.0,4493.0,2183.0,0.21,0.21,0.0,204.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-06,776967,12436,638183.0,126348.0,7255.283462,1.600582779,28082.0,28082.0,0.0,5813.0,2517.0,0.26,0.26,0.0,235.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-07,794740,12621,649394.0,132725.0,7421.24695,1.588066537,36021.0,36021.0,0.0,7939.0,3464.0,0.34,0.34,0.0,323.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-08,809601,12800,651814.0,144987.0,7560.01831,1.581025715,45945.0,45945.0,0.0,9924.0,4845.0,0.43,0.43,0.0,452.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-09,822716,12978,654008.0,155730.0,7682.485599,1.577458078,47955.0,47955.0,0.0,2010.0,4951.0,0.45,0.45,0.0,462.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-10,831165,13115,657504.0,160546.0,7761.381988,1.577905711,49678.0,49678.0,0.0,1723.0,5067.0,0.46,0.46,0.0,473.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-11,835454,13272,662429.0,159753.0,7801.43248,1.588597337,59461.0,59461.0,0.0,9783.0,5955.0,0.56,0.56,0.0,556.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-12,844799,13485,676593.0,154721.0,7888.695676,1.596237685,72811.0,72811.0,0.0,13350.0,7220.0,0.68,0.68,0.0,674.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-13,855600,13656,692547.0,149397.0,7989.554936,1.596072931,86277.0,86277.0,0.0,13466.0,8314.0,0.81,0.81,0.0,776.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-14,866522,13856,708842.0,143824.0,8091.544089,1.599036147,101434.0,101434.0,0.0,15157.0,9345.0,0.95,0.95,0.0,873.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-15,874605,14029,717569.0,143007.0,8167.022785,1.604038394,115353.0,115353.0,0.0,13919.0,9915.0,1.08,1.08,0.0,926.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-16,883906,14215,719844.0,149847.0,8253.875112,1.608202682,118726.0,118724.0,2.0,3373.0,10110.0,1.11,1.11,0.0,944.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-17,889159,14338,726409.0,148412.0,8302.927393,1.612534991,121952.0,121318.0,634.0,3226.0,10325.0,1.14,1.13,0.01,964.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-18,891852,14449,732446.0,144957.0,8328.074508,1.620111857,136130.0,133771.0,2359.0,14178.0,10953.0,1.27,1.25,0.02,1023.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-19,899503,14646,750376.0,134481.0,8399.519207,1.628232479,151329.0,146273.0,5056.0,15199.0,11217.0,1.41,1.37,0.05,1047.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-20,909131,14820,767750.0,126561.0,8489.425045,1.630128111,167489.0,159814.0,7675.0,16160.0,11602.0,1.56,1.49,0.07,1083.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-21,917359,14973,782558.0,119828.0,8566.257745,1.632185437,184743.0,175350.0,9393.0,17254.0,11901.0,1.73,1.64,0.09,1111.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-22,924847,15130,795878.0,113839.0,8636.180358,1.63594627,200504.0,190079.0,10425.0,15761.0,12164.0,1.87,1.77,0.1,1136.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-23,933361,15270,808263.0,109828.0,8715.683713,1.636022932,204637.0,193347.0,11290.0,4133.0,12273.0,1.91,1.81,0.11,1146.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-24,937617,15369,814903.0,107345.0,8755.426053,1.639155433,207737.0,195586.0,12151.0,3100.0,12255.0,1.94,1.83,0.11,1144.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-25,940004,15453,819662.0,104889.0,8777.715753,1.643929175,220274.0,205185.0,15089.0,12537.0,12021.0,2.06,1.92,0.14,1123.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-26,946946,15618,831394.0,99934.0,8842.539842,1.649302072,234718.0,215678.0,19040.0,14444.0,11913.0,2.19,2.01,0.18,1112.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-27,956155,15791,841518.0,98846.0,8928.533076,1.651510477,248178.0,224657.0,23521.0,13460.0,11527.0,2.32,2.1,0.22,1076.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-28,964660,15944,851400.0,97316.0,9007.95239,1.652810317,261285.0,231686.0,29599.0,13107.0,10935.0,2.44,2.16,0.28,1021.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-29,972642,16072,859601.0,96969.0,9082.487953,1.652406538,275247.0,237859.0,37388.0,13962.0,10678.0,2.57,2.22,0.35,997.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-30,980714,16211,860404.0,104099.0,9157.863931,1.65297936,277044.0,238576.0,38468.0,1797.0,10344.0,2.59,2.23,0.36,966.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-01-31,984774,16308,871917.0,96549.0,9195.776032,1.656014476,278886.0,239277.0,39609.0,1842.0,10164.0,2.6,2.23,0.37,949.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-01,987329,16392,875313.0,95624.0,9219.634509,1.660236861,290690.0,243216.0,47474.0,11804.0,10059.0,2.71,2.27,0.44,939.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-02,994514,16545,885279.0,92690.0,9286.727721,1.663626656,304958.0,247330.0,57628.0,14268.0,10034.0,2.85,2.31,0.54,937.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-03,1003657,16683,893931.0,93043.0,9372.10465,1.662221257,320277.0,251711.0,68566.0,15319.0,10300.0,2.99,2.35,0.64,962.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-04,1013352,16826,902007.0,94519.0,9462.636131,1.660429939,338039.0,256580.0,81459.0,17762.0,10965.0,3.16,2.4,0.76,1024.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-05,1021477,16976,909305.0,95196.0,9538.507021,1.661907219,354061.0,262008.0,92053.0,16022.0,11259.0,3.31,2.45,0.86,1051.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-06,1030112,17129,916789.0,96194.0,9619.140269,1.662828896,357226.0,262844.0,94382.0,3165.0,11455.0,3.34,2.45,0.88,1070.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-07,1034975,17235,919699.0,98041.0,9664.550748,1.665257615,360539.0,263687.0,96852.0,3313.0,11665.0,3.37,2.46,0.9,1089.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-08,1037405,17333,922223.0,97849.0,9687.241981,1.670803592,375866.0,267694.0,108172.0,15327.0,12168.0,3.51,2.5,1.01,1136.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-09,1045132,17497,932156.0,95479.0,9759.396365,1.674142596,392733.0,272726.0,120007.0,16867.0,12539.0,3.67,2.55,1.12,1171.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-10,1055415,17642,941014.0,96759.0,9855.418564,1.671569951,411329.0,278243.0,133086.0,18596.0,13007.0,3.84,2.6,1.24,1215.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-11,1064952,17772,948796.0,98384.0,9944.474648,1.668807608,433653.0,284516.0,149137.0,22324.0,13659.0,4.05,2.66,1.39,1275.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-12,1073966,17902,955938.0,100126.0,10028.64698,1.666905656,454956.0,291222.0,163734.0,21303.0,14414.0,4.25,2.72,1.53,1346.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-13,1082849,18058,963707.0,101084.0,10111.59604,1.66763787,459476.0,292790.0,166686.0,4520.0,14607.0,4.29,2.73,1.56,1364.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-14,1088009,18143,966399.0,103467.0,10159.77989,1.667541353,461829.0,293778.0,168051.0,2353.0,14470.0,4.31,2.74,1.57,1351.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-15,1090860,18250,969154.0,103456.0,10186.40241,1.672991951,477456.0,300114.0,177342.0,15627.0,14513.0,4.46,2.8,1.66,1355.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-16,1099654,18430,978749.0,102475.0,10268.52039,1.675981718,495043.0,308718.0,186325.0,17587.0,14616.0,4.62,2.88,1.74,1365.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-17,1112322,18596,987515.0,106211.0,10386.81361,1.671818053,512858.0,318362.0,194496.0,17815.0,14504.0,4.79,2.97,1.82,1354.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-18,1123252,18739,995986.0,108527.0,10488.87747,1.668281027,533065.0,330598.0,202467.0,20207.0,14202.0,4.98,3.09,1.89,1326.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-19,1134957,18913,1003739.0,112305.0,10598.17824,1.666406745,552012.0,342331.0,209681.0,18947.0,13865.0,5.15,3.2,1.96,1295.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-20,1146321,19097,1012094.0,115130.0,10704.29477,1.665938249,555088.0,344245.0,210843.0,3076.0,13659.0,5.18,3.21,1.97,1275.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-21,1153159,19214,1014997.0,118948.0,10768.14771,1.666205614,557111.0,345264.0,211847.0,2023.0,13612.0,5.2,3.22,1.98,1271.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-22,1157180,19330,1017406.0,120444.0,10805.69563,1.670440208,573140.0,355319.0,217821.0,16029.0,13669.0,5.35,3.32,2.03,1276.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-23,1168491,19537,1028131.0,120823.0,10911.31725,1.671985492,592831.0,368114.0,224717.0,19691.0,13970.0,5.54,3.44,2.1,1305.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-24,1184352,19682,1037430.0,127240.0,11059.42656,1.661837021,612572.0,381873.0,230699.0,19741.0,14245.0,5.72,3.57,2.15,1330.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-25,1198168,19835,1046575.0,131758.0,11188.43976,1.655443978,635926.0,399726.0,236200.0,23354.0,14694.0,5.94,3.73,2.21,1372.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-26,1212780,19999,1055083.0,137698.0,11324.88597,1.649021257,657194.0,415737.0,241457.0,21268.0,15026.0,6.14,3.88,2.25,1403.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-27,1227595,20194,1064022.0,143379.0,11463.22778,1.645005071,660667.0,418662.0,242005.0,3473.0,15083.0,6.17,3.91,2.26,1408.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-02-28,1235480,20339,1067557.0,147584.0,11536.85756,1.646242756,663534.0,420990.0,242544.0,2867.0,15203.0,6.2,3.93,2.26,1420.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-01,1240051,20469,1070622.0,148960.0,11579.54136,1.650657916,686219.0,440257.0,245962.0,22685.0,16154.0,6.41,4.11,2.3,1508.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-02,1252242,20701,1082617.0,148924.0,11693.38038,1.653114973,716503.0,467034.0,249469.0,30284.0,17667.0,6.69,4.36,2.33,1650.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-03,1269058,20941,1093537.0,154580.0,11850.40744,1.650121586,751283.0,497352.0,253931.0,34780.0,19816.0,7.02,4.64,2.37,1850.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-04,1284288,21128,1104592.0,158568.0,11992.62451,1.645113869,788637.0,530096.0,258541.0,37354.0,21816.0,7.36,4.95,2.41,2037.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-05,1299002,21325,1115172.0,162505.0,12130.02319,1.641644894,822394.0,558526.0,263868.0,33757.0,23600.0,7.68,5.22,2.46,2204.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-06,1312164,21558,1126420.0,164186.0,12252.92936,1.642934877,835172.0,570482.0,264690.0,12778.0,24929.0,7.8,5.33,2.47,2328.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-07,1321331,21717,1131209.0,168405.0,12338.5304,1.643570006,847340.0,581827.0,265513.0,12168.0,26258.0,7.91,5.43,2.48,2452.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-08,1325291,21882,1135251.0,168158.0,12375.50871,1.651109077,881555.0,611257.0,270298.0,34215.0,27905.0,8.23,5.71,2.52,2606.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-09,1335815,22147,1150634.0,163034.0,12473.78135,1.657939161,923703.0,647095.0,276608.0,42148.0,29600.0,8.63,6.04,2.58,2764.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-10,1351195,22385,1164998.0,163812.0,12617.39911,1.656681678,971432.0,687935.0,283497.0,47729.0,31450.0,9.07,6.42,2.65,2937.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-11,1365724,22624,1178832.0,164268.0,12753.07027,1.656557255,1024067.0,732281.0,291786.0,52635.0,33633.0,9.56,6.84,2.72,3141.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-12,1376998,22865,1191782.0,162351.0,12858.34639,1.660496239,1070722.0,770599.0,300123.0,46655.0,35475.0,10.0,7.2,2.8,3313.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-13,1392108,23083,1204871.0,164154.0,12999.4429,1.658132846,1088917.0,787528.0,301389.0,18195.0,36249.0,10.17,7.35,2.81,3385.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-14,1399078,23226,1209799.0,166053.0,13064.52845,1.66009329,1102063.0,799551.0,302512.0,13146.0,36389.0,10.29,7.47,2.82,3398.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-15,1402420,23379,1214056.0,164985.0,13095.7359,1.667046962,1138780.0,827573.0,311207.0,36717.0,36746.0,10.63,7.73,2.91,3431.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-16,1412962,23657,1214530.0,174775.0,13194.17663,1.674284234,1187668.0,866046.0,321622.0,48888.0,37709.0,11.09,8.09,3.0,3521.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-17,1426991,23902,1215077.0,188012.0,13325.17881,1.674993045,1235212.0,903167.0,332045.0,47544.0,37683.0,11.53,8.43,3.1,3519.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-18,1439019,24117,1215544.0,199358.0,13437.49574,1.675933396,1285012.0,940644.0,344368.0,49800.0,37278.0,12.0,8.78,3.22,3481.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-19,1449696,24331,1216950.0,208415.0,13537.19709,1.678351875,1332457.0,974604.0,357853.0,47445.0,37391.0,12.44,9.1,3.34,3492.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-20,1459406,24530,1233769.0,201107.0,13627.86864,1.680820827,1349403.0,989553.0,359850.0,16946.0,37212.0,12.6,9.24,3.36,3475.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-21,1469547,24667,1253309.0,191571.0,13722.56485,1.678544477,1358257.0,996887.0,361370.0,8854.0,36599.0,12.68,9.31,3.37,3418.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-22,1467333,24810,1262738.0,179785.0,13701.89062,1.690822738,1394640.0,1020938.0,373702.0,36383.0,36551.0,13.02,9.53,3.49,3413.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-23,1475538,25055,1276488.0,173995.0,13778.50855,1.69802472,1434041.0,1047127.0,386914.0,39401.0,35196.0,13.39,9.78,3.61,3287.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-24,1486510,25258,1289924.0,171328.0,13880.9646,1.699147668,1476066.0,1073600.0,402466.0,42025.0,34408.0,13.78,10.03,3.76,3213.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-25,1495361,25450,1295205.0,174706.0,13963.61484,1.701930169,1519815.0,1099596.0,420219.0,43749.0,33543.0,14.19,10.27,3.92,3132.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-26,1503307,25639,1299552.0,178116.0,14037.81424,1.705506593,1561594.0,1124022.0,437572.0,41779.0,32734.0,14.58,10.5,4.09,3057.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-27,1511021,25778,1299930.0,185313.0,14109.84723,1.705998792,1574666.0,1132347.0,442319.0,13072.0,32180.0,14.7,10.57,4.13,3005.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-28,1515029,25874,1315571.0,173584.0,14147.27376,1.707822094,1584216.0,1137813.0,446403.0,9550.0,32280.0,14.79,10.62,4.17,3014.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-29,1516772,26036,1342113.0,148623.0,14163.54981,1.716540126,1623426.0,1156550.0,466876.0,39210.0,32684.0,15.16,10.8,4.36,3052.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-30,1523668,26222,1354424.0,143022.0,14227.94436,1.720978586,1669727.0,1180871.0,488856.0,46301.0,33669.0,15.59,11.03,4.56,3144.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-03-31,1532332,26421,1366461.0,139450.0,14308.8484,1.724234696,1719159.0,1203591.0,515568.0,49432.0,34728.0,16.05,11.24,4.81,3243.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-04-01,1539617,26586,1371074.0,141957.0,14376.87541,1.726793092,1775908.0,1228630.0,547278.0,56749.0,36585.0,16.58,11.47,5.11,3416.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-04-02,1545865,26765,1374823.0,144277.0,14435.21896,1.731393104,1795257.0,1235307.0,559950.0,19349.0,33380.0,16.76,11.54,5.23,3117.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-04-03,1549734,26867,1389189.0,133678.0,14471.34751,1.733652356,1809558.0,1238758.0,570800.0,14301.0,33556.0,16.9,11.57,5.33,3133.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-04-04,1551896,26945,1401300.0,123651.0,14491.53617,1.736263255,1820725.0,1241211.0,579514.0,11167.0,33787.0,17.0,11.59,5.41,3155.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-04-05,1553820,27057,1411748.0,115015.0,14509.5024,1.741321389,1830114.0,1243484.0,586630.0,9389.0,29527.0,17.09,11.61,5.48,2757.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-04-06,1555245,27169,1421284.0,106792.0,14522.80898,1.746927333,1874916.0,1259304.0,615612.0,44802.0,29313.0,17.51,11.76,5.75,2737.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-04-07,1560777,27329,1430816.0,102632.0,14574.46656,1.750986848,1919827.0,1282288.0,637539.0,44911.0,28667.0,17.93,11.97,5.95,2677.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Czechia,2021-04-08,1567848,27466,1434281.0,106101.0,14640.49524,1.751827983,1988009.0,1319832.0,668177.0,68182.0,30300.0,18.56,12.32,6.24,2829.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
